,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
3935,Dealer,0,1,1,674.1011984,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,40.5
3936,Owner,0,1,2,1057.216055,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,61.9
3937,Dealer,0,1,2,913.1156613,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,66.0
3938,Dealer,0,1,1,676.0411033,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,50.0
3939,Dealer,0,0,2,858.0523803,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,59.3
3940,Dealer,0,1,1,650.0541712,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,42.0
3941,Dealer,0,1,1,640.060241,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,42.5
3942,Dealer,0,1,3,1099.868016,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,75.0
3943,Dealer,0,0,2,1255.02008,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,75.0
3944,Dealer,0,0,2,1268.45531,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,79.9
3945,Dealer,0,1,1,625.0,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,47.5
3946,Dealer,0,1,1,525.030525,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,43.0
3947,Dealer,0,1,2,1059.025074,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,68.0
3948,Dealer,0,1,3,1535.390757,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,100.0
3949,Dealer,0,1,3,1434.907383,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,110.0
3950,Dealer,0,1,2,1185.009628,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,80.0
3951,Dealer,0,1,2,1050.030883,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,68.0
3952,Dealer,0,0,3,1577.287066,1,1,"Keshav Nagar,Pune",27.16726,75.70950500000002,100.0
3953,Dealer,0,0,2,940.0705053,1,1,"Kestopur,Kolkata",22.605438,88.422084,32.0
3954,Dealer,0,0,2,850.0,1,1,"Kestopur,Kolkata",22.605438,88.422084,30.6
3955,Dealer,0,0,1,471.1133152,1,1,"Kestopur,Kolkata",22.605438,88.422084,19.0
3956,Dealer,1,0,3,1118.181818,0,1,"Kestopur,Kolkata",22.605438,88.422084,36.9
3957,Dealer,0,0,3,1300.052002,1,1,"Kestopur,Kolkata",22.605438,88.422084,50.0
3958,Dealer,0,0,2,650.0,1,1,"Kestopur,Kolkata",22.605438,88.422084,23.4
3959,Dealer,0,0,2,834.2857142999999,1,1,"Kestopur,Kolkata",22.605438,88.422084,29.2
3960,Dealer,0,0,2,708.5714286,1,1,"Kestopur,Kolkata",22.605438,88.422084,24.8
3961,Dealer,0,0,3,1100.28293,1,1,"Kestopur,Kolkata",22.605438,88.422084,35.0
3962,Dealer,1,0,3,1017.005669,0,1,"Kestopur,Kolkata",22.605438,88.422084,30.5
3963,Dealer,0,0,3,2200.0,1,1,"Kestopur,Kolkata",22.605438,88.422084,88.0
3964,Dealer,0,0,2,890.116636,1,1,"Kestopur,Kolkata",22.605438,88.422084,29.0
3965,Dealer,0,0,2,796.0808327999998,1,1,"Kestopur,Kolkata",22.605438,88.422084,26.0
3966,Dealer,0,0,2,901.2016021,1,1,"Kestopur,Kolkata",22.605438,88.422084,27.0
3967,Owner,0,0,1,586.0579888999998,1,1,"Kestopur,Kolkata",22.605438,88.422084,19.0
3968,Dealer,0,0,2,650.1182033,1,1,"Kestopur,Kolkata",22.605438,88.422084,22.0
3969,Dealer,0,0,2,650.0847937000002,1,1,"Kestopur,Kolkata",22.605438,88.422084,23.0
3970,Dealer,0,0,2,1063.1578949999996,1,1,"Kestopur,Kolkata",22.605438,88.422084,40.4
3971,Dealer,0,0,2,1053.658537,1,1,"Khandagiri,Bhubaneswar",20.257483,85.780142,43.2
3972,Dealer,0,0,3,1814.196242,1,1,"Khandagiri,Bhubaneswar",20.257483,85.780142,86.9
3973,Dealer,1,1,3,1745.4545449999996,0,1,"Khandagiri,Bhubaneswar",20.257483,85.780142,76.8
3974,Dealer,1,1,2,1286.046512,0,0,"Khandagiri,Bhubaneswar",20.257483,85.780142,55.3
3975,Dealer,1,1,2,1286.363636,0,0,"Khandagiri,Bhubaneswar",20.257483,85.780142,56.6
3976,Dealer,1,1,2,1286.363636,0,1,"Khandagiri,Bhubaneswar",20.257483,85.780142,56.6
3977,Dealer,1,1,2,1286.046512,0,1,"Khandagiri,Bhubaneswar",20.257483,85.780142,55.3
3978,Dealer,1,1,2,1334.167188,0,1,"Khandagiri,Bhubaneswar",20.257483,85.780142,64.0
3979,Dealer,1,1,3,1665.909091,0,1,"Khandagiri,Bhubaneswar",20.257483,85.780142,73.3
3980,Dealer,0,0,3,1200.012,1,1,"Khar West,Lalitpur",19.0705,72.8309,400.0
3981,Dealer,0,0,3,2070.0207,1,1,"Khar West,Lalitpur",19.0705,72.8309,690.0
3982,Dealer,0,0,4,2400.045177,1,1,"Khar West,Lalitpur",19.0705,72.8309,850.0
3983,Dealer,0,0,3,1950.014625,1,1,"Khar West,Lalitpur",19.0705,72.8309,600.0
3984,Dealer,0,0,2,1225.769669,1,1,"Khar West,Lalitpur",19.0705,72.8309,430.0
3985,Dealer,0,0,4,3000.063159,1,1,"Khar West,Lalitpur",19.0705,72.8309,950.0
3986,Dealer,0,0,4,2400.024,1,1,"Khar West,Lalitpur",19.0705,72.8309,800.0
3987,Dealer,0,0,4,3000.0545460000008,1,1,"Khar West,Lalitpur",19.0705,72.8309,1100.0
3988,Dealer,0,0,6,4000.0,1,1,"Khar West,Lalitpur",19.0705,72.8309,1600.0
3989,Dealer,0,0,4,3100.0062,1,1,"Khar West,Lalitpur",19.0705,72.8309,1000.0
3990,Dealer,0,1,4,1973.760594,1,1,"Khar West,Lalitpur",19.0705,72.8309,850.0
3991,Dealer,1,0,1,400.0,0,1,"Kharadi,Pune",18.5438,73.9438,30.0
3992,Dealer,1,1,3,1320.052802,0,1,"Kharadi,Pune",18.5438,73.9438,110.0
3993,Dealer,0,0,2,1193.058568,1,1,"Kharadi,Pune",18.5438,73.9438,77.0
3994,Dealer,0,0,3,2085.195115,1,1,"Kharadi,Pune",18.5438,73.9438,140.0
3995,Dealer,0,1,3,1660.068957,1,1,"Kharadi,Pune",18.5438,73.9438,130.0
3996,Dealer,0,0,3,1873.410946,1,1,"Kharadi,Pune",18.5438,73.9438,140.0
3997,Dealer,1,1,2,1252.00857,0,1,"Kharadi,Pune",18.5438,73.9438,93.5
3998,Dealer,1,1,2,1136.9178960000004,0,1,"Kharadi,Pune",18.5438,73.9438,97.9
3999,Dealer,0,0,3,1538.246399,1,1,"Kharadi,Pune",18.5438,73.9438,110.0
4000,Dealer,1,1,2,1017.026626,0,1,"Kharadi,Pune",18.5438,73.9438,89.0
4001,Dealer,0,1,3,2950.187223,1,1,"Kharadi,Pune",18.5438,73.9438,260.0
4002,Dealer,0,1,3,2060.262683,1,1,"Kharadi,Pune",18.5438,73.9438,160.0
4003,Dealer,0,0,3,1879.699248,1,1,"Kharadi,Pune",18.5438,73.9438,170.0
4004,Dealer,1,1,2,1076.981902,0,1,"Kharadi,Pune",18.5438,73.9438,84.5
4005,Dealer,0,0,3,2100.210021,1,1,"Kharadi,Pune",18.5438,73.9438,140.0
4006,Dealer,0,1,2,769.1301503999998,1,0,"Kharadi,Pune",18.5438,73.9438,58.8
4007,Dealer,0,0,2,1110.149942,1,1,"Kharadi,Pune",18.5438,73.9438,77.0
4008,Dealer,0,0,1,622.6750767999998,1,1,"Kharadi,Pune",18.5438,73.9438,38.5
4009,Dealer,0,1,3,1508.12065,1,1,"Kharadi,Pune",18.5438,73.9438,130.0
4010,Dealer,0,0,2,1001.001001,1,1,"Kharadi,Pune",18.5438,73.9438,90.0
4011,Dealer,0,1,2,1257.861635,1,1,"Kharadi,Pune",18.5438,73.9438,110.0
4012,Owner,0,0,2,638.0602967,1,1,"Kharadi,Pune",18.5438,73.9438,40.0
4013,Dealer,0,1,2,1258.581236,1,1,"Kharadi,Pune",18.5438,73.9438,110.0
4014,Dealer,0,1,3,2800.0,1,1,"Kharadi,Pune",18.5438,73.9438,210.0
4015,Dealer,0,1,2,769.3333332999998,1,0,"Kharadi,Pune",18.5438,73.9438,57.7
4016,Dealer,0,0,2,1371.129256,1,1,"Kharadi,Pune",18.5438,73.9438,89.0
4017,Dealer,0,0,3,2119.766826,1,1,"Kharadi,Pune",18.5438,73.9438,160.0
4018,Dealer,0,1,3,2894.18847,1,1,"Kharadi,Pune",18.5438,73.9438,250.0
4019,Dealer,0,0,1,629.9774159,1,1,"Kharadi,Pune",18.5438,73.9438,53.0
4020,Dealer,0,1,2,1236.246755,1,1,"Kharadi,Pune",18.5438,73.9438,100.0
4021,Dealer,0,1,3,2800.179211,1,1,"Kharadi,Pune",18.5438,73.9438,250.0
4022,Dealer,0,0,3,1900.011875,1,1,"Kharadi,Pune",18.5438,73.9438,160.0
4023,Dealer,0,0,3,1500.0,1,1,"Kharadi,Pune",18.5438,73.9438,120.0
4024,Dealer,0,1,2,1243.00808,1,1,"Kharadi,Pune",18.5438,73.9438,100.0
4025,Dealer,0,0,2,1050.112987,1,1,"Kharadi,Pune",18.5438,73.9438,79.0
4026,Dealer,0,0,1,617.1648987000002,1,1,"Kharadi,Pune",18.5438,73.9438,38.4
4027,Dealer,1,1,3,2631.880078,0,0,"Kharadi,Pune",18.5438,73.9438,230.0
4028,Dealer,0,1,2,1148.930059,1,1,"Kharadi,Pune",18.5438,73.9438,80.0
4029,Dealer,1,1,3,1486.486486,0,1,"Kharadi,Pune",18.5438,73.9438,110.0
4030,Dealer,0,1,2,1257.861635,1,1,"Kharadi,Pune",18.5438,73.9438,110.0
4031,Dealer,0,1,2,1255.172414,1,1,"Kharadi,Pune",18.5438,73.9438,91.0
4032,Dealer,0,0,3,2100.210021,1,1,"Kharadi,Pune",18.5438,73.9438,140.0
4033,Dealer,0,0,2,950.0503815,1,1,"Kharadi,Pune",18.5438,73.9438,66.0
4034,Dealer,0,1,4,4355.155943,1,1,"Kharadi,Pune",18.5438,73.9438,310.0
4035,Dealer,0,1,2,1558.0736539999998,1,1,"Kharadi,Pune",18.5438,73.9438,110.0
4036,Dealer,0,1,4,3335.89941,1,1,"Kharadi,Pune",18.5438,73.9438,260.0
4037,Dealer,1,1,2,1017.081758,0,1,"Kharadi,Pune",18.5438,73.9438,78.0
4038,Dealer,1,1,2,1100.125331,0,1,"Kharadi,Pune",18.5438,73.9438,79.0
4039,Dealer,1,0,3,1250.0,0,1,"Kharadi,Pune",18.5438,73.9438,76.5
4040,Dealer,1,1,3,2234.242709,0,1,"Kharadi,Pune",18.5438,73.9438,190.0
4041,Dealer,0,1,2,1114.050968,1,1,"Kharadi,Pune",18.5438,73.9438,80.0
4042,Dealer,0,1,3,2950.200614,1,1,"Kharadi,Pune",18.5438,73.9438,250.0
4043,Dealer,1,1,2,1099.928109,0,1,"Kharadi,Pune",18.5438,73.9438,76.5
4044,Dealer,0,0,2,900.090009,1,1,"Kharadi,Pune",18.5438,73.9438,60.0
4045,Owner,0,1,4,2350.813743,1,1,"Kharar,Mohali",30.74,76.65,52.0
4046,Owner,0,1,3,1200.0,1,1,"Kharar,Mohali",30.74,76.65,24.0
4047,Dealer,0,0,3,1847.070506,1,1,"Kharar,Mohali",30.74,76.65,37.2
4048,Owner,0,0,2,999.6722386,1,1,"Kharar,Mohali",30.74,76.65,30.5
4049,Dealer,0,1,2,819.990296,1,1,"Kharar,Mohali",30.74,76.65,16.9
4050,Owner,0,1,2,600.1846722,1,1,"Kharar,Mohali",30.74,76.65,13.0
4051,Dealer,0,1,3,2180.566182,1,1,"Kharar,Mohali",30.74,76.65,57.0
4052,Owner,0,1,3,2250.409165,1,1,"Kharar,Mohali",30.74,76.65,55.0
4053,Dealer,0,1,2,910.2787456,1,1,"Kharar,Mohali",30.74,76.65,20.9
4054,Dealer,0,1,2,849.7011102,1,1,"Kharar,Mohali",30.74,76.65,19.9
4055,Dealer,0,1,2,1080.041943,1,1,"Kharar,Mohali",30.74,76.65,30.9
4056,Owner,0,0,2,1200.0,1,1,"Kharar,Mohali",30.74,76.65,24.0
4057,Owner,0,1,2,1260.504202,1,1,"Kharar,Mohali",30.74,76.65,28.5
4058,Owner,0,0,3,1900.525677,1,1,"Kharar,Mohali",30.74,76.65,47.0
4059,Dealer,0,0,3,1095.69378,1,1,"Kharar,Mohali",30.74,76.65,22.9
4060,Owner,1,1,3,1424.862058,0,1,"Kharar,Mohali",30.74,76.65,43.9
4061,Dealer,0,1,2,1090.985678,1,1,"Kharar,Mohali",30.74,76.65,25.9
4062,Owner,0,1,1,749.7656982000002,1,1,"Kharar,Mohali",30.74,76.65,16.0
4063,Owner,0,0,2,1100.352113,1,1,"Kharar,Mohali",30.74,76.65,25.0
4064,Dealer,0,1,2,1125.169453,1,1,"Kharar,Mohali",30.74,76.65,24.9
4065,Dealer,0,1,1,558.4905660000002,1,1,"Kharar,Mohali",30.74,76.65,14.8
4066,Dealer,1,1,3,1424.963925,0,1,"Kharar,Mohali",30.74,76.65,39.5
4067,Dealer,1,1,3,1425.324675,0,1,"Kharar,Mohali",30.74,76.65,43.9
4068,Owner,0,0,2,900.2057613,1,1,"Kharar,Mohali",30.74,76.65,17.5
4069,Owner,0,0,3,1915.041783,1,1,"Kharar,Mohali",30.74,76.65,55.0
4070,Owner,0,0,3,1500.0,1,1,"Kharar,Mohali",30.74,76.65,45.0
4071,Dealer,0,0,2,953.9023277,1,1,"Kharar,Mohali",30.74,76.65,20.9
4072,Dealer,0,0,2,1130.00932,1,1,"Kharghar,Lalitpur",24.69028,78.41889,97.0
4073,Dealer,0,0,1,650.0436596,1,1,"Kharghar,Lalitpur",24.69028,78.41889,67.0
4074,Dealer,0,0,2,1195.652174,1,1,"Kharghar,Lalitpur",24.69028,78.41889,110.0
4075,Dealer,0,0,3,1600.0,1,1,"Kharghar,Lalitpur",24.69028,78.41889,160.0
4076,Dealer,0,0,4,3938.4615380000014,1,1,"Kharghar,Lalitpur",24.69028,78.41889,320.0
4077,Dealer,0,0,3,1651.447445,1,1,"Kharghar,Lalitpur",24.69028,78.41889,170.0
4078,Dealer,0,0,3,1650.004853,1,1,"Kharghar,Lalitpur",24.69028,78.41889,170.0
4079,Dealer,0,0,1,585.000585,1,1,"Kharghar,Lalitpur",24.69028,78.41889,50.0
4080,Dealer,0,0,2,1195.10009,1,1,"Kharghar,Lalitpur",24.69028,78.41889,120.0
4081,Dealer,0,0,3,1700.1020059999996,1,1,"Kharghar,Lalitpur",24.69028,78.41889,150.0
4082,Dealer,0,1,5,2900.177753,1,1,"Kharghar,Lalitpur",24.69028,78.41889,310.0
4083,Dealer,0,0,3,1580.162878,1,1,"Kharghar,Lalitpur",24.69028,78.41889,130.0
4084,Dealer,1,1,1,720.0837916,0,1,"Kharghar,Lalitpur",24.69028,78.41889,55.0
4085,Dealer,0,0,2,1184.990125,1,1,"Kharghar,Lalitpur",24.69028,78.41889,90.0
4086,Dealer,1,1,2,1179.8777220000004,0,1,"Kharghar,Lalitpur",24.69028,78.41889,110.0
4087,Dealer,0,1,3,1441.051968,1,1,"Kharghar,Lalitpur",24.69028,78.41889,160.0
4088,Dealer,0,0,2,1150.0,1,1,"Kharghar,Lalitpur",24.69028,78.41889,92.0
4089,Dealer,0,0,3,1540.832049,1,1,"Kharghar,Lalitpur",24.69028,78.41889,120.0
4090,Dealer,0,0,2,1110.072447,1,1,"Kharghar,Lalitpur",24.69028,78.41889,95.0
4091,Dealer,0,0,3,1500.053573,1,1,"Kharghar,Lalitpur",24.69028,78.41889,140.0
4092,Dealer,1,1,3,1232.577984,0,1,"Kharghar,Lalitpur",24.69028,78.41889,130.0
4093,Dealer,0,0,2,1195.652174,1,1,"Kharghar,Lalitpur",24.69028,78.41889,110.0
4094,Dealer,0,0,2,1147.866013,1,1,"Kharghar,Lalitpur",24.69028,78.41889,110.0
4095,Dealer,0,0,2,1046.353458,1,1,"Kharghar,Lalitpur",24.69028,78.41889,100.0
4096,Dealer,0,0,2,1050.06105,1,1,"Kharghar,Lalitpur",24.69028,78.41889,86.0
4097,Dealer,0,0,2,1280.788177,1,1,"Kharghar,Lalitpur",24.69028,78.41889,130.0
4098,Dealer,0,0,2,1110.095338,1,1,"Kharghar,Lalitpur",24.69028,78.41889,85.0
4099,Dealer,0,0,2,1224.489796,1,1,"Kharghar,Lalitpur",24.69028,78.41889,120.0
4100,Dealer,0,0,3,1434.13235,1,1,"Kharghar,Lalitpur",24.69028,78.41889,140.0
4101,Dealer,0,0,3,1515.151515,1,1,"Kharghar,Lalitpur",24.69028,78.41889,140.0
4102,Dealer,0,0,2,1150.0261369999996,1,1,"Kharghar,Lalitpur",24.69028,78.41889,110.0
4103,Dealer,0,0,1,745.0006535,1,1,"Kharghar,Lalitpur",24.69028,78.41889,57.0
4104,Dealer,0,0,2,1032.204789,1,1,"Kharghar,Lalitpur",24.69028,78.41889,100.0
4105,Dealer,0,0,3,1520.112254,1,1,"Kharghar,Lalitpur",24.69028,78.41889,130.0
4106,Dealer,0,0,2,1152.472053,1,1,"Kharghar,Lalitpur",24.69028,78.41889,100.0
4107,Dealer,0,0,2,1078.008624,1,1,"Kharghar,Lalitpur",24.69028,78.41889,110.0
4108,Dealer,1,1,2,1180.004291,0,1,"Kharghar,Lalitpur",24.69028,78.41889,110.0
4109,Dealer,0,0,3,1396.348013,1,1,"Kharghar,Lalitpur",24.69028,78.41889,130.0
4110,Dealer,0,0,2,1464.00976,1,1,"Kharghar,Maharashtra",19.038205,73.06612,180.0
4111,Dealer,0,0,2,1130.00932,1,1,"Kharghar,Maharashtra",19.038205,73.06612,97.0
4112,Dealer,0,1,5,2899.9064550000007,1,1,"Kharghar,Maharashtra",19.038205,73.06612,310.0
4113,Dealer,0,0,2,974.9303621,1,1,"Kharghar,Maharashtra",19.038205,73.06612,84.0
4114,Dealer,0,0,3,1449.875725,1,1,"Kharghar,Maharashtra",19.038205,73.06612,140.0
4115,Dealer,0,0,1,650.0436596,1,1,"Kharghar,Maharashtra",19.038205,73.06612,67.0
4116,Dealer,0,0,2,1255.994519,1,1,"Kharghar,Maharashtra",19.038205,73.06612,110.0
4117,Dealer,0,0,2,1047.668937,1,1,"Kharghar,Maharashtra",19.038205,73.06612,100.0
4118,Dealer,0,0,3,1850.038089,1,1,"Kharghar,Maharashtra",19.038205,73.06612,170.0
4119,Dealer,0,0,4,3200.0,1,1,"Kharghar,Maharashtra",19.038205,73.06612,320.0
4120,Dealer,0,0,2,1046.353458,1,1,"Kharghar,Maharashtra",19.038205,73.06612,100.0
4121,Dealer,0,0,3,1544.493287,1,1,"Kharghar,Maharashtra",19.038205,73.06612,130.0
4122,Dealer,0,0,3,1489.361702,1,1,"Kharghar,Maharashtra",19.038205,73.06612,140.0
4123,Dealer,1,0,1,368.2338237,0,1,"Kharghar,Maharashtra",19.038205,73.06612,38.3
4124,Dealer,0,0,2,1052.2288119999996,1,1,"Kharghar,Maharashtra",19.038205,73.06612,110.0
4125,Dealer,1,1,3,1388.406803,0,1,"Kharghar,Maharashtra",19.038205,73.06612,120.0
4126,Dealer,0,0,2,1028.066207,1,1,"Kharghar,Maharashtra",19.038205,73.06612,100.0
4127,Dealer,0,0,2,1287.139333,1,1,"Kharghar,Maharashtra",19.038205,73.06612,120.0
4128,Dealer,1,1,2,1184.249482,0,1,"Kharghar,Maharashtra",19.038205,73.06612,120.0
4129,Dealer,1,1,2,627.9774794,0,0,"Kharghar,Maharashtra",19.038205,73.06612,72.5
4130,Dealer,0,0,2,1518.987342,1,1,"Kharghar,Maharashtra",19.038205,73.06612,150.0
4131,Dealer,0,0,3,1861.8324350000007,1,1,"Kharghar,Maharashtra",19.038205,73.06612,190.0
4132,Dealer,0,0,2,1123.304243,1,1,"Kharghar,Maharashtra",19.038205,73.06612,130.0
4133,Dealer,0,0,3,1880.141011,1,1,"Kharghar,Mumbai",19.038205,73.06612,160.0
4134,Dealer,0,0,2,1032.204789,1,1,"Kharghar,Mumbai",19.038205,73.06612,100.0
4135,Dealer,0,0,3,1585.571301,1,1,"Kharghar,Mumbai",19.038205,73.06612,160.0
4136,Dealer,0,0,2,1050.119332,1,1,"Kharghar,Mumbai",19.038205,73.06612,88.0
4137,Dealer,1,1,3,1690.36492,0,1,"Kharghar,Mumbai",19.038205,73.06612,170.0
4138,Dealer,0,0,2,1095.290252,1,1,"Kharghar,Mumbai",19.038205,73.06612,100.0
4139,Dealer,0,0,3,1520.112254,1,1,"Kharghar,Mumbai",19.038205,73.06612,130.0
4140,Dealer,1,1,2,1184.249482,0,1,"Kharghar,Mumbai",19.038205,73.06612,120.0
4141,Dealer,0,0,3,1515.151515,1,1,"Kharghar,Mumbai",19.038205,73.06612,150.0
4142,Dealer,0,0,2,1049.932853,1,1,"Kharghar,Mumbai",19.038205,73.06612,86.0
4143,Dealer,0,0,2,1093.026019,1,1,"Kharghar,Mumbai",19.038205,73.06612,92.0
4144,Dealer,0,0,2,1115.030151,1,1,"Kharghar,Mumbai",19.038205,73.06612,98.0
4145,Dealer,0,0,2,1116.569897,1,1,"Kharghar,Mumbai",19.038205,73.06612,100.0
4146,Dealer,0,0,2,1050.0718470000004,1,1,"Kharghar,Mumbai",19.038205,73.06612,95.0
4147,Dealer,0,0,2,1205.061257,1,1,"Kharghar,Mumbai",19.038205,73.06612,120.0
4148,Dealer,0,0,3,1675.041876,1,1,"Kharghar,Mumbai",19.038205,73.06612,170.0
4149,Dealer,1,1,1,762.0164127,0,1,"Kharghar,Mumbai",19.038205,73.06612,65.0
4150,Dealer,1,1,2,950.0901984,0,1,"Kharghar,Mumbai",19.038205,73.06612,79.0
4151,Dealer,0,0,3,1544.493287,1,1,"Kharghar,Mumbai",19.038205,73.06612,130.0
4152,Dealer,0,0,2,1170.212766,1,1,"Kharghar,Mumbai",19.038205,73.06612,110.0
4153,Dealer,0,0,2,1200.087279,1,1,"Kharghar,Mumbai",19.038205,73.06612,110.0
4154,Dealer,0,0,2,1095.290252,1,1,"Kharghar,Mumbai",19.038205,73.06612,100.0
4155,Dealer,1,1,2,1104.850293,0,1,"Kharghar,Mumbai",19.038205,73.06612,100.0
4156,Dealer,0,0,2,1078.008624,1,1,"Kharghar,Mumbai",19.038205,73.06612,110.0
4157,Dealer,1,1,3,1593.262775,0,1,"Kharghar,Mumbai",19.038205,73.06612,140.0
4158,Dealer,0,0,2,1047.668937,1,1,"Kharghar,Mumbai",19.038205,73.06612,100.0
4159,Dealer,1,1,2,1264.488936,0,1,"Kharghar,Mumbai",19.038205,73.06612,120.0
4160,Dealer,0,0,1,675.0441375,1,1,"Kharghar,Mumbai",19.038205,73.06612,65.0
4161,Dealer,0,0,2,1147.866013,1,1,"Kharghar,Mumbai",19.038205,73.06612,110.0
4162,Dealer,0,0,2,1203.703704,1,1,"Kharghar,Mumbai",19.038205,73.06612,130.0
4163,Dealer,0,0,2,1518.987342,1,1,"Kharghar,Mumbai",19.038205,73.06612,150.0
4164,Dealer,0,0,2,1100.0,1,1,"Kharghar,Mumbai",19.038205,73.06612,110.0
4165,Dealer,0,0,2,1195.022792,1,1,"Kharghar,Mumbai",19.038205,73.06612,97.0
4166,Dealer,0,0,1,650.0436596,1,1,"Kharghar,Mumbai",19.038205,73.06612,67.0
4167,Owner,0,0,3,1200.0,1,1,"Kolar Road,Bhopal",23.163669,77.422617,30.0
4168,Dealer,0,0,3,1700.087184,1,1,"Kolar Road,Bhopal",23.163669,77.422617,39.0
4169,Owner,0,0,3,1200.4175369999996,1,1,"Kolar Road,Bhopal",23.163669,77.422617,23.0
4170,Builder,0,0,5,2476.190476,1,0,"Kolar Road,Bhopal",23.163669,77.422617,59.8
4171,Owner,0,1,2,980.7928075,1,1,"Kolar Road,Bhopal",23.163669,77.422617,24.0
4172,Owner,0,0,3,1645.338208,1,1,"Kolar Road,Bhopal",23.163669,77.422617,45.0
4173,Dealer,0,0,2,850.1118567999998,1,1,"Kolar Road,Bhopal",23.163669,77.422617,19.0
4174,Dealer,1,1,1,453.01667930000013,0,1,"Kolshet Road,Lalitpur",24.69028,78.41889,66.0
4175,Dealer,0,1,2,936.0223873,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,97.0
4176,Dealer,0,1,1,453.0011325,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,68.0
4177,Dealer,1,1,1,416.6666667,0,0,"Kolshet Road,Lalitpur",24.69028,78.41889,63.1
4178,Dealer,0,1,3,1700.1020059999996,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,200.0
4179,Dealer,1,1,2,949.9451955,0,1,"Kolshet Road,Lalitpur",24.69028,78.41889,130.0
4180,Dealer,0,0,3,1012.282359,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,150.0
4181,Dealer,1,1,1,679.0363318,0,0,"Kolshet Road,Lalitpur",24.69028,78.41889,69.9
4182,Dealer,0,0,2,1116.2790699999996,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,120.0
4183,Dealer,1,1,1,680.0077715,0,0,"Kolshet Road,Lalitpur",24.69028,78.41889,70.0
4184,Dealer,1,0,2,956.5217391,0,1,"Kolshet Road,Lalitpur",24.69028,78.41889,110.0
4185,Dealer,1,1,1,700.0259269,0,1,"Kolshet Road,Lalitpur",24.69028,78.41889,81.0
4186,Dealer,1,1,3,955.0396709,0,0,"Kolshet Road,Lalitpur",24.69028,78.41889,130.0
4187,Dealer,0,1,1,750.0246718999998,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,76.0
4188,Dealer,0,0,2,1056.059139,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,120.0
4189,Dealer,0,0,2,813.0682237999998,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,110.0
4190,Dealer,1,1,2,890.6702293,0,1,"Kolshet Road,Lalitpur",24.69028,78.41889,120.0
4191,Dealer,1,1,1,680.0464422,0,1,"Kolshet Road,Lalitpur",24.69028,78.41889,82.0
4192,Dealer,0,1,1,449.98977300000007,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,66.0
4193,Dealer,0,0,2,1156.58363,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,130.0
4194,Dealer,0,1,2,936.0816944,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,99.0
4195,Dealer,0,1,1,580.0293686000001,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,79.0
4196,Dealer,1,0,2,1090.404441,0,1,"Kolshet Road,Lalitpur",24.69028,78.41889,110.0
4197,Dealer,1,1,1,679.4117647,0,0,"Kolshet Road,Lalitpur",24.69028,78.41889,69.3
4198,Dealer,1,1,1,566.2323052,0,1,"Kolshet Road,Lalitpur",24.69028,78.41889,60.4
4199,Dealer,1,1,1,472.0161834,0,0,"Kolshet Road,Lalitpur",24.69028,78.41889,70.0
4200,Dealer,0,0,1,550.0301386,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,73.0
4201,Dealer,0,1,1,600.0,1,1,"Kolshet Road,Lalitpur",24.69028,78.41889,66.0
4202,Dealer,0,1,2,61348.02421,1,0,"Kolshet Road,Lalitpur",24.69028,78.41889,9020.0
4203,Dealer,0,1,2,640.0,1,0,"Kolshet Road,Lalitpur",24.69028,78.41889,96.0
4204,Dealer,1,1,2,956.937799,0,1,"Kolshet Road,Lalitpur",24.69028,78.41889,100.0
